contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,Expiration Date
AAPL240621C00075000,2023-10-19 19:47:02+00:00,75.0,102.65,100.6,100.95,0.0,0.0,14.0,1642,0.7281521325683593,True,REGULAR,USD,2024-06-21
AAPL240621C00080000,2023-10-20 16:03:29+00:00,80.0,96.55,95.85,96.2,0.0,0.0,10.0,1421,0.6969024450683594,True,REGULAR,USD,2024-06-21
AAPL240621C00085000,2023-10-23 15:57:18+00:00,85.0,90.4,91.1,91.45,0.0,0.0,6.0,1100,0.6660189648437502,True,REGULAR,USD,2024-06-21
AAPL240621C00090000,2023-10-19 15:25:15+00:00,90.0,89.1,86.4,86.75,0.0,0.0,10.0,1208,0.6383092810058593,True,REGULAR,USD,2024-06-21
AAPL240621C00095000,2023-10-20 15:10:56+00:00,95.0,82.0,81.7,82.05,0.0,0.0,1.0,2062,0.610599597167969,True,REGULAR,USD,2024-06-21
AAPL240621C00100000,2023-10-23 15:15:56+00:00,100.0,76.49,77.0,77.35,0.0,0.0,3.0,5838,0.5827678442382812,True,REGULAR,USD,2024-06-21
AAPL240621C00105000,2023-10-23 14:49:36+00:00,105.0,71.0,72.35,72.7,0.0,0.0,1.0,348,0.5571333349609376,True,REGULAR,USD,2024-06-21
AAPL240621C00110000,2023-10-23 15:58:58+00:00,110.0,67.0,67.7,68.05,-0.05000305,-0.07457577,2.0,3477,0.5311326184082032,True,REGULAR,USD,2024-06-21
AAPL240621C00115000,2023-09-14 16:05:51+00:00,115.0,65.75,68.45,69.0,0.0,0.0,1844.0,1649,0.6832307067871095,True,REGULAR,USD,2024-06-21
AAPL240621C00120000,2023-10-17 17:41:29+00:00,120.0,63.05,58.45,59.05,0.0,0.0,44.0,13672,0.4943898217773438,True,REGULAR,USD,2024-06-21
AAPL240621C00125000,2023-10-20 19:35:18+00:00,125.0,54.44,54.15,54.45,0.0,0.0,12.0,1487,0.46808393249511715,True,REGULAR,USD,2024-06-21
AAPL240621C00130000,2023-10-23 13:54:17+00:00,130.0,47.8,49.75,50.05,0.0,0.0,1.0,4905,0.4472101177978516,True,REGULAR,USD,2024-06-21
AAPL240621C00135000,2023-10-23 13:32:25+00:00,135.0,43.55,45.45,45.75,0.0,0.0,10.0,5321,0.42774009765625004,True,REGULAR,USD,2024-06-21
AAPL240621C00140000,2023-10-24 14:31:08+00:00,140.0,40.8,41.3,41.55,-0.75,-1.8050542,1.0,3505,0.4092466302490234,True,REGULAR,USD,2024-06-21
AAPL240621C00145000,2023-10-24 18:31:30+00:00,145.0,36.9,37.25,37.5,-0.41999817,-1.1253971,5.0,3901,0.39255368194580076,True,REGULAR,USD,2024-06-21
AAPL240621C00150000,2023-10-24 18:41:49+00:00,150.0,32.98,33.35,33.55,-0.42000198,-1.2574909,13.0,16001,0.3759522854614258,True,REGULAR,USD,2024-06-21
AAPL240621C00155000,2023-10-23 19:49:11+00:00,155.0,29.75,29.6,29.8,0.0,0.0,5.0,4775,0.36121244262695307,True,REGULAR,USD,2024-06-21
AAPL240621C00160000,2023-10-23 19:46:38+00:00,160.0,26.11,25.8,26.25,0.0,0.0,124.0,9532,0.34778484252929687,True,REGULAR,USD,2024-06-21
AAPL240621C00165000,2023-10-24 16:32:47+00:00,165.0,21.86,22.65,22.85,-1.0900002,-4.7494555,71.0,4699,0.3342962078857422,True,REGULAR,USD,2024-06-21
AAPL240621C00170000,2023-10-24 19:53:58+00:00,170.0,19.65,19.5,19.65,-0.14999962,-0.75757384,38.0,10677,0.3213263668823242,True,REGULAR,USD,2024-06-21
AAPL240621C00175000,2023-10-24 19:37:21+00:00,175.0,16.74,16.6,16.75,0.13999939,0.8433698,51.0,9879,0.310279114074707,False,REGULAR,USD,2024-06-21
AAPL240621C00180000,2023-10-24 19:15:39+00:00,180.0,14.05,13.9,14.05,0.05000019,0.3571442,161.0,13639,0.2991097921752929,False,REGULAR,USD,2024-06-21
AAPL240621C00185000,2023-10-24 19:58:42+00:00,185.0,11.67,11.5,11.65,0.119999886,1.03896,275.0,10676,0.2892832302856445,False,REGULAR,USD,2024-06-21
AAPL240621C00190000,2023-10-24 19:15:38+00:00,190.0,9.5,9.35,9.5,0.0,0.0,48.0,12776,0.2797923583984374,False,REGULAR,USD,2024-06-21
AAPL240621C00195000,2023-10-24 19:16:52+00:00,195.0,7.54,7.45,7.6,-0.15999985,-2.0779202,7661.0,18036,0.270515107421875,False,REGULAR,USD,2024-06-21
AAPL240621C00200000,2023-10-24 19:41:46+00:00,200.0,6.0,5.9,6.0,0.0,0.0,961.0,20730,0.26248906463623045,False,REGULAR,USD,2024-06-21
AAPL240621C00205000,2023-10-24 17:50:37+00:00,205.0,4.39,4.55,4.7,-0.37000036,-7.773116,39.0,7500,0.2561109545898438,False,REGULAR,USD,2024-06-21
AAPL240621C00210000,2023-10-24 19:39:10+00:00,210.0,3.56,3.5,3.6,-0.1400001,-3.7837868,35.0,11729,0.24958025817871093,False,REGULAR,USD,2024-06-21
AAPL240621C00215000,2023-10-24 19:49:45+00:00,215.0,2.7,2.66,2.72,-0.049999952,-1.8181801,7515.0,4781,0.2438430108642578,False,REGULAR,USD,2024-06-21
AAPL240621C00220000,2023-10-24 19:53:47+00:00,220.0,2.04,1.99,2.06,-0.11000013,-5.116285,232.0,20409,0.23987576538085933,False,REGULAR,USD,2024-06-21
AAPL240621C00225000,2023-10-24 19:06:18+00:00,225.0,1.54,1.48,1.55,-0.08000004,-4.9382744,518.0,29644,0.2366409344482422,False,REGULAR,USD,2024-06-21
AAPL240621C00230000,2023-10-24 19:53:58+00:00,230.0,1.12,1.1,1.16,-0.09000003,-7.438019,23.0,14781,0.23395541442871093,False,REGULAR,USD,2024-06-21
AAPL240621C00235000,2023-10-24 16:55:27+00:00,235.0,0.85,0.83,0.87,-0.00999999,-1.1627896,38.0,8141,0.23212437805175778,False,REGULAR,USD,2024-06-21
AAPL240621C00240000,2023-10-23 19:36:07+00:00,240.0,0.7,0.62,0.66,0.0,0.0,168.0,2442,0.23133092895507812,False,REGULAR,USD,2024-06-21
AAPL240621C00245000,2023-10-24 13:47:26+00:00,245.0,0.5,0.47,0.51,-0.050000012,-9.090911,1.0,2737,0.231452998046875,False,REGULAR,USD,2024-06-21
AAPL240621C00250000,2023-10-24 19:35:53+00:00,250.0,0.39,0.38,0.4,-0.030000001,-7.1428576,551.0,6578,0.23242955078125,False,REGULAR,USD,2024-06-21
AAPL240621C00255000,2023-10-24 16:28:36+00:00,255.0,0.3,0.28,0.32,-0.030000001,-9.090909,1.0,1981,0.23413851806640623,False,REGULAR,USD,2024-06-21
AAPL240621C00260000,2023-10-24 16:55:14+00:00,260.0,0.25,0.22,0.26,-0.099999994,-28.571426,3.0,2934,0.23633576171874998,False,REGULAR,USD,2024-06-21
AAPL240621C00265000,2023-10-24 17:01:35+00:00,265.0,0.19,0.08,0.25,-0.019999996,-9.523808,1.0,874,0.24390404541015626,False,REGULAR,USD,2024-06-21
AAPL240621C00270000,2023-10-24 14:24:53+00:00,270.0,0.18,0.17,0.2,-0.00999999,-5.263153,1.0,2250,0.245124736328125,False,REGULAR,USD,2024-06-21
AAPL240621C00275000,2023-10-24 13:51:18+00:00,275.0,0.15,0.14,0.17,-0.049999997,-24.999998,4.0,364,0.24805439453125,False,REGULAR,USD,2024-06-21
AAPL240621C00280000,2023-10-23 13:49:57+00:00,280.0,0.15,0.11,0.23,0.0,0.0,22.0,2034,0.2668530346679688,False,REGULAR,USD,2024-06-21
AAPL240621C00285000,2023-10-17 14:35:13+00:00,285.0,0.15,0.07,0.22,0.0,0.0,13.0,777,0.273444765625,False,REGULAR,USD,2024-06-21
AAPL240621C00290000,2023-10-23 14:41:08+00:00,290.0,0.1,0.06,0.2,0.0,0.0,1.0,2292,0.2778392529296875,False,REGULAR,USD,2024-06-21
AAPL240621C00300000,2023-10-24 14:22:35+00:00,300.0,0.07,0.06,0.09,-0.009999998,-12.499998,2.0,5460,0.2661206201171875,False,REGULAR,USD,2024-06-21
AAPL240621C00310000,2023-10-20 19:49:00+00:00,310.0,0.07,0.03,0.07,0.0,0.0,1.0,1243,0.27246821289062495,False,REGULAR,USD,2024-06-21
AAPL240621C00320000,2023-10-24 13:38:39+00:00,320.0,0.05,0.03,0.05,0.0,0.0,6.0,11836,0.27539787109374997,False,REGULAR,USD,2024-06-21
AAPL240920C00050000,2023-10-16 13:56:51+00:00,50.0,128.97,124.7,125.5,0.0,0.0,2.0,508,0.8208025732421874,True,REGULAR,USD,2024-09-20
AAPL240920C00055000,2023-10-11 16:59:43+00:00,55.0,125.66,120.2,120.65,0.0,0.0,2.0,577,0.7927266821289063,True,REGULAR,USD,2024-09-20
AAPL240920C00060000,2023-10-19 13:30:38+00:00,60.0,118.5,115.3,116.1,0.0,0.0,1.0,270,0.760012165527344,True,REGULAR,USD,2024-09-20
AAPL240920C00065000,2023-10-13 14:13:55+00:00,65.0,118.19,110.6,111.4,0.0,0.0,2.0,268,0.7298610998535155,True,REGULAR,USD,2024-09-20
AAPL240920C00070000,2023-08-22 14:40:43+00:00,70.0,110.42,106.55,107.55,0.0,0.0,2.0,225,0.745119736328125,True,REGULAR,USD,2024-09-20
AAPL240920C00075000,2023-10-17 15:07:35+00:00,75.0,105.12,101.25,102.05,0.0,0.0,2.0,36,0.6737093176269533,True,REGULAR,USD,2024-09-20
AAPL240920C00080000,2023-10-16 13:58:35+00:00,80.0,100.91,96.6,97.35,0.0,0.0,150.0,175,0.6459996337890624,True,REGULAR,USD,2024-09-20
AAPL240920C00085000,2023-10-17 17:16:05+00:00,85.0,97.06,92.0,92.75,0.0,0.0,6.0,30,0.6221961608886719,True,REGULAR,USD,2024-09-20
AAPL240920C00090000,2023-10-09 17:48:51+00:00,90.0,93.0,87.35,88.1,0.0,0.0,1.0,80,0.5959513061523438,True,REGULAR,USD,2024-09-20
AAPL240920C00095000,2023-10-16 14:00:33+00:00,95.0,87.46,82.8,83.5,0.0,0.0,124.0,77,0.5728802478027344,True,REGULAR,USD,2024-09-20
AAPL240920C00100000,2023-10-20 15:18:19+00:00,100.0,78.75,78.2,78.95,0.0,0.0,20.0,1874,0.5496260858154298,True,REGULAR,USD,2024-09-20
AAPL240920C00105000,2023-10-24 19:13:49+00:00,105.0,74.03,73.85,74.25,-0.09000397,-0.12143006,652.0,378,0.5277757183837892,True,REGULAR,USD,2024-09-20
AAPL240920C00110000,2023-10-23 17:32:31+00:00,110.0,69.66,69.2,69.9,0.0,0.0,7.0,311,0.5063525927734375,True,REGULAR,USD,2024-09-20
AAPL240920C00115000,2023-10-24 14:51:56+00:00,115.0,64.43,64.9,65.5,-1.199997,-1.8284276,1.0,398,0.4971363763427735,True,REGULAR,USD,2024-09-20
AAPL240920C00120000,2023-10-20 15:29:04+00:00,120.0,60.6,60.6,60.95,0.0,0.0,150.0,438,0.4727530752563477,True,REGULAR,USD,2024-09-20
AAPL240920C00125000,2023-10-18 17:25:11+00:00,125.0,59.97,56.15,56.8,0.0,0.0,2.0,284,0.4580132324218751,True,REGULAR,USD,2024-09-20
AAPL240920C00130000,2023-10-17 19:24:34+00:00,130.0,55.44,52.05,52.55,0.0,0.0,1.0,364,0.4396113168334961,True,REGULAR,USD,2024-09-20
AAPL240920C00135000,2023-10-23 19:12:54+00:00,135.0,48.15,47.95,48.35,0.0,0.0,7.0,394,0.4213314703369141,True,REGULAR,USD,2024-09-20
AAPL240920C00140000,2023-10-23 17:10:32+00:00,140.0,44.4,44.05,44.35,0.0,0.0,367.0,2514,0.40607283386230464,True,REGULAR,USD,2024-09-20
AAPL240920C00145000,2023-10-23 19:12:54+00:00,145.0,39.5,40.2,40.4,-0.79999924,-1.9851098,5.0,1093,0.3903259210205078,True,REGULAR,USD,2024-09-20
AAPL240920C00150000,2023-10-24 18:41:49+00:00,150.0,36.18,36.45,36.65,0.72999954,2.059237,6.0,2277,0.37674573455810545,True,REGULAR,USD,2024-09-20
AAPL240920C00155000,2023-10-23 15:14:16+00:00,155.0,32.45,32.85,33.05,0.0,0.0,1.0,1759,0.3639589971923829,True,REGULAR,USD,2024-09-20
AAPL240920C00160000,2023-10-23 13:46:34+00:00,160.0,28.9,29.4,29.65,1.3400002,4.8621197,11.0,765,0.352545537109375,True,REGULAR,USD,2024-09-20
AAPL240920C00165000,2023-10-23 18:31:37+00:00,165.0,26.35,26.15,26.35,0.0,0.0,1.0,634,0.34064380065917965,True,REGULAR,USD,2024-09-20
AAPL240920C00170000,2023-10-24 15:02:34+00:00,170.0,23.23,23.1,23.3,1.8599987,8.703784,18.0,4110,0.3303899969482421,True,REGULAR,USD,2024-09-20
AAPL240920C00175000,2023-10-24 17:32:41+00:00,175.0,19.65,20.2,20.4,-0.5799999,-2.867029,13.0,7426,0.320044641418457,False,REGULAR,USD,2024-09-20
AAPL240920C00180000,2023-10-24 19:42:52+00:00,180.0,17.71,17.5,17.65,0.41999817,2.4291391,41.0,10822,0.30942463043212887,False,REGULAR,USD,2024-09-20
AAPL240920C00185000,2023-10-24 16:00:31+00:00,185.0,14.55,15.05,15.25,-0.5699997,-3.7698393,92.0,9673,0.30142910491943364,False,REGULAR,USD,2024-09-20
AAPL240920C00190000,2023-10-24 19:24:46+00:00,190.0,13.05,12.85,13.0,0.05000019,0.38461685,155.0,12344,0.29291478576660146,False,REGULAR,USD,2024-09-20
AAPL240920C00195000,2023-10-24 19:40:45+00:00,195.0,10.95,10.8,11.0,-0.05000019,-0.4545472,53.0,7793,0.2853770193481445,False,REGULAR,USD,2024-09-20
AAPL240920C00200000,2023-10-24 19:41:20+00:00,200.0,9.15,9.0,9.2,0.049999237,0.5494421,21.0,12289,0.27805287384033206,False,REGULAR,USD,2024-09-20
AAPL240920C00205000,2023-10-24 16:15:02+00:00,205.0,7.25,7.45,7.6,-0.4499998,-5.8441534,31.0,6523,0.27091183197021484,False,REGULAR,USD,2024-09-20
AAPL240920C00210000,2023-10-24 19:13:25+00:00,210.0,6.25,6.1,6.2,0.05000019,0.8064548,23.0,11559,0.264106480102539,False,REGULAR,USD,2024-09-20
AAPL240920C00215000,2023-10-24 18:25:16+00:00,215.0,4.87,4.95,5.05,-0.2800002,-5.4368973,6.0,3575,0.2587354400634766,False,REGULAR,USD,2024-09-20
AAPL240920C00220000,2023-10-24 18:31:50+00:00,220.0,3.98,3.95,4.1,0.00999999,0.25188893,13.0,11363,0.2543409527587891,False,REGULAR,USD,2024-09-20
AAPL240920C00225000,2023-10-23 16:28:58+00:00,225.0,3.28,3.15,3.3,0.0,0.0,21.0,4707,0.25025163818359375,False,REGULAR,USD,2024-09-20
AAPL240920C00230000,2023-10-23 17:51:10+00:00,230.0,2.77,2.54,2.62,0.0,0.0,4.0,12278,0.2461012890625,False,REGULAR,USD,2024-09-20
AAPL240920C00235000,2023-10-24 15:15:09+00:00,235.0,2.02,1.98,2.13,-0.18000007,-8.181821,1.0,1898,0.24433128723144532,False,REGULAR,USD,2024-09-20
AAPL240920C00240000,2023-10-24 19:07:24+00:00,240.0,1.65,1.6,1.71,-0.14999998,-8.333332,9.0,1773,0.24225611267089842,False,REGULAR,USD,2024-09-20
AAPL240920C00245000,2023-10-23 14:04:59+00:00,245.0,1.36,1.24,1.37,0.0,0.0,1.0,735,0.24048611083984373,False,REGULAR,USD,2024-09-20
AAPL240920C00250000,2023-10-24 16:42:38+00:00,250.0,0.99,0.99,1.06,-0.15999997,-13.913041,21.0,1870,0.23731231445312498,False,REGULAR,USD,2024-09-20
AAPL240920C00255000,2023-10-23 14:04:27+00:00,255.0,0.87,0.78,0.86,0.0,0.0,1.0,925,0.23694610717773437,False,REGULAR,USD,2024-09-20
AAPL240920C00260000,2023-10-24 16:45:41+00:00,260.0,0.64,0.62,0.71,-0.100000024,-13.513515,10.0,1305,0.23743438354492186,False,REGULAR,USD,2024-09-20
AAPL240920C00265000,2023-10-23 15:43:47+00:00,265.0,0.53,0.5,0.58,-0.07000005,-11.666675,1.0,596,0.23743438354492186,False,REGULAR,USD,2024-09-20
AAPL240920C00270000,2023-10-24 13:47:17+00:00,270.0,0.43,0.4,0.48,-0.060000002,-12.244898,2.0,471,0.23804472900390622,False,REGULAR,USD,2024-09-20
AAPL240920C00280000,2023-10-20 18:56:21+00:00,280.0,0.37,0.27,0.34,0.0,0.0,66.0,918,0.24048611083984373,False,REGULAR,USD,2024-09-20
AAPL240920C00290000,2023-10-18 18:37:34+00:00,290.0,0.23,0.18,0.26,-0.08,-25.80645,1.0,344,0.24536887451171874,False,REGULAR,USD,2024-09-20
AAPL240920C00300000,2023-10-24 14:14:27+00:00,300.0,0.19,0.13,0.2,0.0,0.0,1.0,1022,0.24976336181640624,False,REGULAR,USD,2024-09-20
AAPL240920C00310000,2023-10-23 19:57:12+00:00,310.0,0.13,0.1,0.16,0.0,0.0,11.0,5263,0.25489026367187506,False,REGULAR,USD,2024-09-20
AAPL241220C00050000,2023-10-16 15:54:54+00:00,50.0,130.38,125.35,125.85,0.0,0.0,2.0,46,0.7717307983398438,True,REGULAR,USD,2024-12-20
AAPL241220C00055000,2023-10-11 17:35:22+00:00,55.0,126.31,120.7,121.2,0.0,0.0,2.0,123,0.7425562854003906,True,REGULAR,USD,2024-12-20
AAPL241220C00060000,2023-08-29 14:47:54+00:00,60.0,126.15,112.8,114.7,0.0,0.0,12.0,98,0.5922892333984376,True,REGULAR,USD,2024-12-20
AAPL241220C00065000,2023-10-23 15:12:46+00:00,65.0,110.67,111.5,111.95,0.0,0.0,2.0,13,0.6895782995605471,True,REGULAR,USD,2024-12-20
AAPL241220C00070000,2023-10-23 15:11:40+00:00,70.0,106.0,106.9,107.35,0.0,0.0,2.0,27,0.6640658593750002,True,REGULAR,USD,2024-12-20
AAPL241220C00075000,2023-10-16 14:09:15+00:00,75.0,106.76,102.35,102.8,0.0,0.0,2.0,3,0.6408727319335938,True,REGULAR,USD,2024-12-20
AAPL241220C00080000,2023-10-16 13:59:24+00:00,80.0,102.23,97.8,98.2,0.0,0.0,4.0,460,0.6166420172119143,True,REGULAR,USD,2024-12-20
AAPL241220C00085000,2023-10-23 15:07:34+00:00,85.0,92.24,93.25,93.7,0.0,0.0,6.0,4,0.5943644079589845,True,REGULAR,USD,2024-12-20
AAPL241220C00090000,2023-10-16 19:59:40+00:00,90.0,94.26,88.75,89.2,0.0,0.0,4.0,8,0.5729412823486328,True,REGULAR,USD,2024-12-20
AAPL241220C00095000,2023-10-23 13:48:09+00:00,95.0,81.84,84.3,84.7,0.0,0.0,25.0,108,0.5521285021972657,True,REGULAR,USD,2024-12-20
AAPL241220C00100000,2023-10-18 15:37:35+00:00,100.0,83.95,79.85,80.25,0.0,0.0,1.0,7,0.531803998413086,True,REGULAR,USD,2024-12-20
AAPL241220C00105000,2023-10-16 15:27:58+00:00,105.0,80.49,75.45,75.85,0.0,0.0,1.0,15,0.512578116455078,True,REGULAR,USD,2024-12-20
AAPL241220C00110000,2023-10-19 15:24:49+00:00,110.0,73.81,71.15,71.55,0.0,0.0,2.0,283,0.5004627590942383,True,REGULAR,USD,2024-12-20
AAPL241220C00115000,2023-10-19 15:24:12+00:00,115.0,69.48,66.85,67.25,0.0,0.0,2.0,49,0.4823660162353516,True,REGULAR,USD,2024-12-20
AAPL241220C00120000,2023-10-23 16:39:27+00:00,120.0,62.47,62.7,63.05,0.0,0.0,1.0,113,0.4658866888427735,True,REGULAR,USD,2024-12-20
AAPL241220C00125000,2023-10-24 13:52:50+00:00,125.0,58.2,58.6,58.9,-5.0099983,-7.925958,3.0,50,0.4497125341796875,True,REGULAR,USD,2024-12-20
AAPL241220C00130000,2023-10-19 16:00:15+00:00,130.0,57.5,54.55,54.9,0.0,0.0,8.0,87,0.4356135540771484,True,REGULAR,USD,2024-12-20
AAPL241220C00135000,2023-10-20 19:51:46+00:00,135.0,50.69,50.6,50.95,0.0,0.0,3.0,222,0.42139250488281255,True,REGULAR,USD,2024-12-20
AAPL241220C00140000,2023-10-24 13:30:03+00:00,140.0,45.86,46.75,47.1,-0.25,-0.54218173,2.0,408,0.4078123184204102,True,REGULAR,USD,2024-12-20
AAPL241220C00145000,2023-10-19 15:35:21+00:00,145.0,45.85,43.1,43.35,0.0,0.0,1.0,72,0.3947204083251954,True,REGULAR,USD,2024-12-20
AAPL241220C00150000,2023-10-18 13:56:17+00:00,150.0,42.2,39.55,39.75,0.0,0.0,16.0,164,0.3827271200561523,True,REGULAR,USD,2024-12-20
AAPL241220C00155000,2023-10-23 19:04:17+00:00,155.0,35.64,36.1,36.35,-1.0100021,-2.7558038,1.0,237,0.37235124725341795,True,REGULAR,USD,2024-12-20
AAPL241220C00160000,2023-10-23 14:58:41+00:00,160.0,32.26,32.8,33.0,0.0,0.0,20.0,406,0.3611514080810546,True,REGULAR,USD,2024-12-20
AAPL241220C00165000,2023-10-23 13:30:01+00:00,165.0,28.54,29.6,29.85,0.0,0.0,1.0,286,0.35121803573608396,True,REGULAR,USD,2024-12-20
AAPL241220C00170000,2023-10-24 19:45:33+00:00,170.0,26.9,26.6,26.85,0.39999962,1.5094326,3.0,1897,0.3416508706665039,True,REGULAR,USD,2024-12-20
AAPL241220C00175000,2023-10-24 19:56:16+00:00,175.0,24.0,23.8,24.0,-0.20000076,-0.8264494,27.0,1528,0.33234310241699216,False,REGULAR,USD,2024-12-20
AAPL241220C00180000,2023-10-24 17:27:26+00:00,180.0,20.5,21.15,21.35,-0.75,-3.529412,3.0,3453,0.3238593005371093,False,REGULAR,USD,2024-12-20
AAPL241220C00185000,2023-10-24 19:22:03+00:00,185.0,18.89,18.65,18.9,-0.010000229,-0.052911263,11.0,2338,0.3161079132080078,False,REGULAR,USD,2024-12-20
AAPL241220C00190000,2023-10-24 18:01:44+00:00,190.0,16.25,16.4,16.6,-0.4300003,-2.5779395,329.0,2107,0.3083870431518554,False,REGULAR,USD,2024-12-20
AAPL241220C00195000,2023-10-24 18:08:06+00:00,195.0,14.0,14.3,14.5,-0.71000004,-4.8266487,7.0,1997,0.3012460012817383,False,REGULAR,USD,2024-12-20
AAPL241220C00200000,2023-10-24 18:40:12+00:00,200.0,12.26,12.4,12.55,-0.28999996,-2.3107567,97.0,1912,0.29407444213867184,False,REGULAR,USD,2024-12-20
AAPL241220C00205000,2023-10-24 18:45:08+00:00,205.0,10.8,10.65,10.85,0.11000061,1.0290048,78.0,1308,0.28824564300537103,False,REGULAR,USD,2024-12-20
AAPL241220C00210000,2023-10-24 19:19:07+00:00,210.0,9.25,9.1,9.3,0.029999733,0.3253767,77.0,2464,0.28241684387207033,False,REGULAR,USD,2024-12-20
AAPL241220C00215000,2023-10-24 16:36:50+00:00,215.0,7.45,7.75,7.9,-0.1800003,-2.3591127,5.0,2994,0.27664907928466786,False,REGULAR,USD,2024-12-20
AAPL241220C00220000,2023-10-24 18:32:47+00:00,220.0,6.55,6.5,6.7,-0.03999996,-0.60697967,12.0,2484,0.2718273501586914,False,REGULAR,USD,2024-12-20
AAPL241220C00225000,2023-10-24 19:59:44+00:00,225.0,5.55,5.5,5.65,0.1500001,2.7777796,46.0,1419,0.26734131103515624,False,REGULAR,USD,2024-12-20
AAPL241220C00230000,2023-10-24 17:59:11+00:00,230.0,4.5,4.6,4.75,-0.05000019,-1.0989052,14.0,1203,0.263404582824707,False,REGULAR,USD,2024-12-20
AAPL241220C00235000,2023-10-24 17:16:44+00:00,235.0,3.75,3.85,3.95,-0.32999992,-8.088233,1.0,1233,0.25928475097656256,False,REGULAR,USD,2024-12-20
AAPL241220C00240000,2023-10-20 17:55:40+00:00,240.0,3.3,3.2,3.3,-0.35000014,-9.589045,5.0,886,0.25623302368164064,False,REGULAR,USD,2024-12-20
AAPL241220C00245000,2023-10-20 17:55:40+00:00,245.0,3.05,2.67,2.76,0.0,0.0,1.0,702,0.2537306072998047,False,REGULAR,USD,2024-12-20
AAPL241220C00250000,2023-10-23 18:40:57+00:00,250.0,2.3,2.22,2.31,-0.10000014,-4.166672,5.0,838,0.25171646728515623,False,REGULAR,USD,2024-12-20
AAPL241220C00255000,2023-10-16 17:17:05+00:00,255.0,2.52,1.8,1.94,0.0,0.0,11.0,171,0.25025163818359375,False,REGULAR,USD,2024-12-20
AAPL241220C00260000,2023-10-24 16:42:43+00:00,260.0,1.53,1.5,1.62,-0.01999998,-1.2903214,1.0,321,0.2486647399902344,False,REGULAR,USD,2024-12-20
AAPL241220C00265000,2023-10-20 16:57:33+00:00,265.0,1.55,1.25,1.37,0.0,0.0,1.0,403,0.24805439453125,False,REGULAR,USD,2024-12-20
AAPL241220C00270000,2023-10-19 19:33:50+00:00,270.0,1.06,1.06,1.13,-0.34000003,-24.285717,1.0,704,0.24622335815429688,False,REGULAR,USD,2024-12-20
AAPL241220C00275000,2023-10-24 14:35:31+00:00,275.0,0.95,0.89,0.95,-0.04000002,-4.040406,1.0,940,0.2456130126953125,False,REGULAR,USD,2024-12-20
AAPL241220C00280000,2023-10-17 13:48:09+00:00,280.0,1.0,0.74,0.82,0.0,0.0,4.0,240,0.24622335815429688,False,REGULAR,USD,2024-12-20
AAPL241220C00285000,2023-10-20 14:40:04+00:00,285.0,0.78,0.63,0.7,0.0,0.0,2.0,54,0.24634542724609376,False,REGULAR,USD,2024-12-20
AAPL241220C00290000,2023-10-16 14:06:16+00:00,290.0,0.82,0.53,0.61,0.0,0.0,2.0,155,0.24732197998046873,False,REGULAR,USD,2024-12-20
AAPL241220C00295000,2023-10-24 17:08:05+00:00,295.0,0.48,0.47,0.52,-0.030000001,-5.8823533,1.0,1199,0.24732197998046873,False,REGULAR,USD,2024-12-20
AAPL241220C00300000,2023-10-18 19:52:51+00:00,300.0,0.53,0.4,0.47,0.0,0.0,10.0,864,0.24976336181640624,False,REGULAR,USD,2024-12-20
AAPL241220C00305000,2023-10-20 14:06:05+00:00,305.0,0.47,0.35,0.4,0.0,0.0,2.0,368,0.24964129272460936,False,REGULAR,USD,2024-12-20
AAPL241220C00310000,2023-10-24 19:42:05+00:00,310.0,0.32,0.3,0.35,-0.030000001,-8.571429,5.0,2251,0.25049577636718745,False,REGULAR,USD,2024-12-20
AAPL250117C00050000,2023-10-24 15:18:20+00:00,50.0,124.93,125.4,126.25,-3.2199936,-2.5126755,67.0,1058,0.7651390673828126,True,REGULAR,USD,2025-01-17
AAPL250117C00055000,2023-10-20 19:36:01+00:00,55.0,121.43,120.8,121.65,0.0,0.0,1.0,1440,0.7379176599121093,True,REGULAR,USD,2025-01-17
AAPL250117C00060000,2023-10-18 16:36:33+00:00,60.0,120.0,116.2,117.05,0.0,0.0,1.0,440,0.7106962524414062,True,REGULAR,USD,2025-01-17
AAPL250117C00065000,2023-09-27 19:24:28+00:00,65.0,109.27,111.65,112.45,0.0,0.0,64.0,572,0.6851838122558593,True,REGULAR,USD,2025-01-17
AAPL250117C00070000,2023-09-27 16:35:00+00:00,70.0,104.3,107.1,107.85,0.0,0.0,44.0,1047,0.6597934411621094,True,REGULAR,USD,2025-01-17
AAPL250117C00075000,2023-10-23 19:47:55+00:00,75.0,102.72,102.55,103.3,0.0,0.0,1.0,2006,0.6358068646240236,True,REGULAR,USD,2025-01-17
AAPL250117C00080000,2023-10-23 19:41:50+00:00,80.0,97.9,98.05,98.7,0.0,0.0,40.0,409,0.6119423571777345,True,REGULAR,USD,2025-01-17
AAPL250117C00085000,2023-10-12 14:12:15+00:00,85.0,102.0,93.6,94.2,0.0,0.0,2.0,469,0.5908854388427736,True,REGULAR,USD,2025-01-17
AAPL250117C00090000,2023-10-17 19:12:00+00:00,90.0,92.8,89.15,89.7,0.0,0.0,10.0,581,0.5696454168701173,True,REGULAR,USD,2025-01-17
